col_name,description,source,needs_review
nba_logo_svg,Nba logo svg.,heuristic,TRUE
ncaa_seed,Ncaa seed.,heuristic,TRUE
ncsos_adj_em,Ncsos adj em.,heuristic,TRUE
ncsos_adj_em_rk,Ncsos adj em rk.,heuristic,TRUE
net_rating,Net rating (off rating - def rating).,curated,FALSE
network,Broadcasting network.,curated,FALSE
neutral_description,Neutral description.,heuristic,TRUE
neutral_site,Neutral site.,heuristic,TRUE
next_game,Next game date or opponent.,curated,FALSE
nickname,Team or athlete nickname.,curated,FALSE
non_stl_pct,Non steals percentage (0-1 decimal).,heuristic,TRUE
not_playing_description,Not playing description.,heuristic,TRUE
not_playing_reason,Not playing reason.,heuristic,TRUE
note,Free-form note attached to the record.,curated,FALSE
notes,Free-form notes attached to the record.,curated,FALSE
notes_headline,Notes headline.,heuristic,TRUE
notes_type,Notes type.,heuristic,TRUE
nst,Nst.,heuristic,TRUE
nst_rk,Nst rk.,heuristic,TRUE
number,Number.,heuristic,TRUE
o_rtg,O rtg.,heuristic,TRUE
o_rtg_rk,O rtg rk.,heuristic,TRUE
occurrence_display_value,Occurrence display value.,heuristic,TRUE
occurrence_last,Occurrence last.,heuristic,TRUE
occurrence_number,Occurrence number.,heuristic,TRUE
occurrence_type,Occurrence type.,heuristic,TRUE
occurrence_value,Occurrence value.,heuristic,TRUE
oe,Oe.,heuristic,TRUE
oe_rk,Oe rk.,heuristic,TRUE
off_a_pct,Off a percentage (0-1 decimal).,heuristic,TRUE
off_a_pct_rk,Off a pct rk.,heuristic,TRUE
off_apl,Off apl.,heuristic,TRUE
off_apl_rk,Off apl rk.,heuristic,TRUE
off_blk_pct,Off blocks percentage (0-1 decimal).,heuristic,TRUE
off_blk_pct_rk,Off blk pct rk.,heuristic,TRUE
off_e_fg_pct,Off e field goals percentage (0-1 decimal).,heuristic,TRUE
off_e_fg_pct_rk,Off e fg pct rk.,heuristic,TRUE
off_eff,Off eff.,heuristic,TRUE
off_eff_rk,Off eff rk.,heuristic,TRUE
off_fg_2_pct,Off field goals 2 percentage (0-1 decimal).,heuristic,TRUE
off_fg_2_pct_rk,Off fg 2 pct rk.,heuristic,TRUE
off_fg_3_pct,Off field goals 3 percentage (0-1 decimal).,heuristic,TRUE
off_fg_3_pct_rk,Off fg 3 pct rk.,heuristic,TRUE
off_fg_3a_pct,Off field goals 3a percentage (0-1 decimal).,heuristic,TRUE
off_fg_3a_pct_rk,Off fg 3a pct rk.,heuristic,TRUE
off_fga_2,Off fga 2.,heuristic,TRUE
off_fga_3,Off fga 3.,heuristic,TRUE
off_fgm_2,Off fgm 2.,heuristic,TRUE
off_fgm_3,Off fgm 3.,heuristic,TRUE
off_ft_pct,Off free throws percentage (0-1 decimal).,heuristic,TRUE
off_ft_pct_rk,Off ft pct rk.,heuristic,TRUE
off_ft_rate,Off ft rate.,heuristic,TRUE
off_ft_rate_rk,Off ft rate rk.,heuristic,TRUE
off_ftr,Off ftr.,heuristic,TRUE
off_non_stl_pct,Off non steals percentage (0-1 decimal).,heuristic,TRUE
off_non_stl_pct_rk,Off non stl pct rk.,heuristic,TRUE
off_or_pct,Off or percentage (0-1 decimal).,heuristic,TRUE
off_or_pct_rk,Off or pct rk.,heuristic,TRUE
off_rating,Offensive rating (points produced per 100 possessions).,curated,FALSE
off_stl_pct,Off steals percentage (0-1 decimal).,heuristic,TRUE
off_stl_pct_rk,Off stl pct rk.,heuristic,TRUE
off_to_pct,Off to percentage (0-1 decimal).,heuristic,TRUE
off_to_pct_rk,Off to pct rk.,heuristic,TRUE
offballinteriorframes,Offballinteriorframes.,heuristic,TRUE
offballinteriorgravityscore,Offballinteriorgravityscore.,heuristic,TRUE
offballperimeterframes,Offballperimeterframes.,heuristic,TRUE
offballperimetergravityscore,Offballperimetergravityscore.,heuristic,TRUE
offense_team_id,Unique identifier for offense team.,heuristic,TRUE
offensive_a40,Assists Per 40 Minutes.,espn_api,FALSE
offensive_assist_ratio,The percentage of a team's possessions that ends in an assist. Assist Ratio = (Assists x 100) divided by [(FGA + (FTA x 0.44) + Assists + Turnovers].,espn_api,FALSE
offensive_assists,"The number of times a player who passes the ball to a teammate in a way that leads to a score by field goal, meaning that he or she was ""assisting"" in the basket. There is some judgment involved in deciding whether a passer should be credited with an assist.",espn_api,FALSE
offensive_average,Average offensive value (context-dependent).,curated,FALSE
offensive_avg48assists,The average number of assists per 48 minutes.,espn_api,FALSE
offensive_avg48field_goals_attempted,The average number of fieldgoals attempted per 48 minutes.,espn_api,FALSE
offensive_avg48field_goals_made,The average number of fieldgoals made per 48 minutes.,espn_api,FALSE
offensive_avg48free_throws_attempted,The average number of free throws attempted per 48 minutes.,espn_api,FALSE
offensive_avg48free_throws_made,The average number of Free Throws made per 48 minutes.,espn_api,FALSE
offensive_avg48offensive_rebounds,The average number of offenseive rebounds per 48 minutes.,espn_api,FALSE
offensive_avg48points,The average number of points scored per 48 minutes.,espn_api,FALSE
offensive_avg48three_point_field_goals_attempted,The average number of 3-pointers attempted per 48 minutes.,espn_api,FALSE
offensive_avg48three_point_field_goals_made,The average per number of 3-Pointers made per 48 minutes.,espn_api,FALSE
offensive_avg48turnovers,The average number of turnovers per 48 minutes.,espn_api,FALSE
offensive_avg_assists,The average assists per game.,espn_api,FALSE
offensive_avg_estimated_possessions,The average number of estimated possessions per game for a team or player.,espn_api,FALSE
offensive_avg_field_goals_attempted,The average field goals attempted per game.,espn_api,FALSE
offensive_avg_field_goals_made,The average field goals made per game.,espn_api,FALSE
offensive_avg_free_throws_attempted,The average free throw shots attempted per game.,espn_api,FALSE
offensive_avg_free_throws_made,The average free throw shots made per game.,espn_api,FALSE
offensive_avg_offensive_rebounds,The average offensive rebounds per game.,espn_api,FALSE
offensive_avg_points,The average number of points scored per game.,espn_api,FALSE
offensive_avg_team_turnovers,The average number of turnovers for a team per game.,espn_api,FALSE
offensive_avg_three_point_field_goals_attempted,The average three point field goals attempted per game.,espn_api,FALSE
offensive_avg_three_point_field_goals_made,The average three point field goals made per game.,espn_api,FALSE
offensive_avg_total_turnovers,The average number of total turnovers for a team per game.,espn_api,FALSE
offensive_avg_turnovers,The average turnovers committed per game.,espn_api,FALSE
offensive_avg_two_point_field_goals_attempted,The number of 2-point field goals attempted per game for a team or player.,espn_api,FALSE
offensive_avg_two_point_field_goals_made,The number of 2-point field goals made per game for a team or player.,espn_api,FALSE
offensive_box_outs,Offensive box outs.,heuristic,TRUE
offensive_brick_index,How many points a player costs his team with his shooting compared with the league average on a per-40-minute basis. ((52.8 - TS%) x (FGA + (FTA x 0.44))) / (Min/40) .,espn_api,FALSE
offensive_effective_fg_pct,Offensive effective field goals percentage (0-1 decimal).,heuristic,TRUE
offensive_effective_fgpct,Metric that gives 3pt field goals more worth than 2pt field goals: (FGM + (0.5 x 3PTM)) / FGA.,espn_api,FALSE
offensive_estimated_possessions,An estimation of the number of possessions for a team or player.,espn_api,FALSE
offensive_fast_break_points,The number of points scored on fast breaks.,espn_api,FALSE
offensive_field_goal_pct,The ratio of field goals made to field goals attempted: FGM / FGA.,espn_api,FALSE
offensive_field_goals,Field Goal makes and attempts.,espn_api,FALSE
offensive_field_goals_attempted,The number of times a 2pt field goal was attempted.,espn_api,FALSE
offensive_field_goals_made,The number of times a 2pt field goal was made.,espn_api,FALSE
offensive_free_throw_pct,The ratio of free throws made to free throws attempted: FTM / FTA.,espn_api,FALSE
offensive_free_throws,Free Throw makes and attempts.,espn_api,FALSE
offensive_free_throws_attempted,The number of times a free throw was attempted.,espn_api,FALSE
offensive_free_throws_made,The number of times a free throw was made.,espn_api,FALSE
offensive_off_rebound_rate,The percentage of missed shots that a team rebounds offensively. Offensive Rebound Rate = (Offensive Rebounds x Team Minutes) divided by [Player Minutes x (Team Offensive Rebounds + Opponent Defensive Rebounds)].,espn_api,FALSE
offensive_offensive_rebound_pct,The percentage of the number of times they obtain the possession of the ball after a missed shot.,espn_api,FALSE
offensive_offensive_rebounds,The number of times when the offense obtains the possession of the ball after a missed shot.,espn_api,FALSE
offensive_orpm,Offensive Real Plus-Minus.,espn_api,FALSE
offensive_p40,Points Per 40 Minutes.,espn_api,FALSE
offensive_pace_factor,The number of possessions a team uses per game.,espn_api,FALSE
offensive_points,The number of points scored.,espn_api,FALSE
offensive_points_in_paint,"The amount of points scored in the area known as ""the Paint""(the rectangle between the foul line and the baseline).",espn_api,FALSE
offensive_points_per_estimated_possessions,The number of points per estimated possession for a team or player.,espn_api,FALSE
offensive_possessions,The total number of possessions for a team or player.,espn_api,FALSE
offensive_rating,Offensive rating (points per 100 possessions).,curated,FALSE
offensive_rebound_percentage,Offensive rebound percentage (0-1).,curated,FALSE
offensive_rebounds,Offensive rebounds.,curated,FALSE
offensive_rebounds_per_game,Offensive Rebounds Per Game.,espn_api,FALSE
offensive_scoring_efficiency,The efficiency with which a team or player scores the basketball.,espn_api,FALSE
offensive_second_chance_points,Points that a team gains after they have attempted at least one shot during the same possession and missed.,espn_api,FALSE
offensive_shooting_efficiency,The efficiency with which a team or player shoots the basketball.,espn_api,FALSE
offensive_team_turnovers,The number of turnovers for the team.,espn_api,FALSE
offensive_three_point_field_goal_pct,The ratio of 3pt field goals made to 3pt field goals attempted: 3PM / 3PA.,espn_api,FALSE
offensive_three_point_field_goals_attempted,The number of times a 3pt field goal was attempted.,espn_api,FALSE
offensive_three_point_field_goals_made,The number of times a 3pt field goal was made.,espn_api,FALSE
offensive_three_point_pct,The ratio of 3pt field goals made to 3pt field goals attempted: 3PM / 3PA.,espn_api,FALSE
offensive_total_turnovers,The number of turnovers plus team turnovers for the team.,espn_api,FALSE
offensive_true_shooting_pct,What a team's shooting percentage would be if we accounted for free throws and 3-pointers. True Shooting Percentage = (Total points x 50) divided by [(FGA + (FTA x 0.44)].,espn_api,FALSE
offensive_turnover_ratio,The percentage of a team's possessions that end in a turnover. Turnover Ratio = (Turnover x 100) divided by [(FGA + (FTA x 0.44) + Assists + Turnovers].,espn_api,FALSE
offensive_turnovers,The number of times a player loses possession to the other team.,espn_api,FALSE
offensive_two_point_field_goal_pct,The percentage of 2-points fields goals made by a team or player.,espn_api,FALSE
offensive_two_point_field_goals_attempted,The number of 2-point field goals attempted for a team or player.,espn_api,FALSE
offensive_two_point_field_goals_made,The number of 2-point field goals made for a team or player.,espn_api,FALSE
offensive_usage_rate,the number of possessions a player uses per 40 minutes. Usage Rate = {[FGA + (FT Att. x 0.44) + (Ast x 0.33) + TO] x 40 x League Pace} divided by (Minutes x Team Pace).,espn_api,FALSE
official_id,Unique official / referee identifier.,curated,FALSE
official_name,Official name.,heuristic,TRUE
onballinteriorframes,Onballinteriorframes.,heuristic,TRUE
onballinteriorgravityscore,Onballinteriorgravityscore.,heuristic,TRUE
onballperimeterframes,Onballperimeterframes.,heuristic,TRUE
onballperimetergravityscore,Onballperimetergravityscore.,heuristic,TRUE
oncourt,Oncourt.,heuristic,TRUE
opp_effective_field_goal_percentage,Opponent effective field goal percentage (0-1 decimal).,heuristic,TRUE
opp_free_throw_attempt_rate,Opponent free throw attempt rate.,heuristic,TRUE
opp_offensive_rebound_percentage,Opponent offensive rebound percentage (0-1 decimal).,heuristic,TRUE
opp_points,Opponent's points scored.,curated,FALSE
opp_points_fast_break,Opponent points fast break.,heuristic,TRUE
opp_points_off_turnovers,Opponent points off turnovers.,heuristic,TRUE
opp_points_paint,Opponent points paint.,heuristic,TRUE
opp_points_second_chance,Opponent points second chance.,heuristic,TRUE
opp_pts,Opponent points.,heuristic,TRUE
opp_score,Opponent's score.,curated,FALSE
opp_team_turnover_percentage,Opponent team turnover percentage (0-1 decimal).,heuristic,TRUE
opponent,Opponent.,heuristic,TRUE
opponent_abbrev,Abbreviation for opponent.,heuristic,TRUE
opponent_id,Unique identifier for opponent.,heuristic,TRUE
opponent_mascot,Opponent mascot.,heuristic,TRUE
opponent_name,Opponent name.,heuristic,TRUE
opponent_rk,Opponent rk.,heuristic,TRUE
opponent_score,Opponent score.,heuristic,TRUE
opponent_team_abbreviation,Opponent team abbreviation.,curated,FALSE
opponent_team_alternate_color,Opponent team alternate color (hex).,curated,FALSE
opponent_team_color,Opponent team primary color (hex).,curated,FALSE
opponent_team_display_name,Opponent team full display name.,curated,FALSE
opponent_team_id,Unique identifier for the opponent team.,curated,FALSE
opponent_team_location,Opponent team city / location.,curated,FALSE
opponent_team_logo,Opponent team logo URL.,curated,FALSE
opponent_team_logo_dark,Opponent team logo URL for dark backgrounds.,curated,FALSE
opponent_team_name,Opponent team display name.,curated,FALSE
opponent_team_score,Opponent team's score.,curated,FALSE
opponent_team_short_display_name,Opponent team short display name.,curated,FALSE
opponent_team_slug,Opponent team slug.,heuristic,TRUE
opponent_team_uid,Opponent team uid.,heuristic,TRUE
opponent_tier,Opponent tier.,heuristic,TRUE
opt1,Opt1.,heuristic,TRUE
opt2,Opt2.,heuristic,TRUE
or,Or.,heuristic,TRUE
or_pct,Or percentage (0-1 decimal).,heuristic,TRUE
or_pct_rk,Or pct rk.,heuristic,TRUE
order,Display order within the result set.,curated,FALSE
oreb,Offensive rebounds.,curated,FALSE
oreb_pct,Offensive rebound percentage (0-1).,curated,FALSE
oreb_rate,Offensive rebound rate (0-1).,curated,FALSE
ot,Ot.,heuristic,TRUE
over_under,Over under.,heuristic,TRUE
overall,Overall.,heuristic,TRUE
overall_record,Overall win-loss record.,curated,FALSE
overall_strength_of_record,Strength of record metric.,curated,FALSE
p,P.,heuristic,TRUE
pace,Possessions per 48 minutes.,curated,FALSE
pace_per40,Pace per40.,heuristic,TRUE
parent_group_id,Unique identifier for parent group.,heuristic,TRUE
partial_possessions,Partial possessions.,heuristic,TRUE
participant_team_id,V2 PBP participant team ID.,curated,FALSE
participants,Participants.,heuristic,TRUE
participants_0_athlete_id,V2 PBP participant 0 (primary) athlete ID.,curated,FALSE
participants_1_athlete_id,V2 PBP participant 1 (secondary) athlete ID.,curated,FALSE
participants_2_athlete_id,V2 PBP participant 2 (tertiary) athlete ID.,curated,FALSE
pass_length,Pass length.,heuristic,TRUE
pass_release_point,Pass release point.,heuristic,TRUE
passer_first_name,Passer first name.,heuristic,TRUE
passer_id,Unique identifier for passer.,heuristic,TRUE
passer_last_name,Passer last name.,heuristic,TRUE
passer_name,Passer name.,heuristic,TRUE
passes,Passes.,heuristic,TRUE
pb_odds_odds,Pb odds odds.,heuristic,TRUE
pb_odds_suspended,Pb odds suspended.,heuristic,TRUE
pb_odds_team,Pb odds team.,heuristic,TRUE
pct,Pct.,heuristic,TRUE
per_mode,"Per-mode aggregation ('Totals', 'PerGame', 'Per40', 'Per100Possessions', etc.).",curated,FALSE
percent_ps,Percent ps.,heuristic,TRUE
percentage,Percentage value (0-1 decimal).,curated,FALSE
percentage_assisted2pt,Percentage assisted2pt.,heuristic,TRUE
percentage_assisted3pt,Percentage assisted3pt.,heuristic,TRUE
percentage_assisted_fgm,Percentage assisted fgm.,heuristic,TRUE
percentage_assists,Percentage assists.,heuristic,TRUE
percentage_blocks,Percentage blocks.,heuristic,TRUE
percentage_blocks_allowed,Percentage blocks allowed.,heuristic,TRUE
percentage_defender_total_time,Time / clock value.,heuristic,TRUE
percentage_field_goals_attempted,Number of percentage field goals attempted.,heuristic,TRUE
percentage_field_goals_attempted2pt,Percentage field goals attempted2pt.,heuristic,TRUE
percentage_field_goals_attempted3pt,Percentage field goals attempted3pt.,heuristic,TRUE
percentage_field_goals_made,Number of percentage field goals made.,heuristic,TRUE
percentage_free_throws_attempted,Number of percentage free throws attempted.,heuristic,TRUE
percentage_free_throws_made,Number of percentage free throws made.,heuristic,TRUE
percentage_offensive_total_time,Time / clock value.,heuristic,TRUE
percentage_personal_fouls,Percentage personal fouls.,heuristic,TRUE
percentage_personal_fouls_drawn,Percentage personal fouls drawn.,heuristic,TRUE
percentage_points,Percentage points.,heuristic,TRUE
percentage_points2pt,Percentage points2pt.,heuristic,TRUE
percentage_points3pt,Percentage points3pt.,heuristic,TRUE
percentage_points_fast_break,Percentage points fast break.,heuristic,TRUE
percentage_points_free_throw,Percentage points free throw.,heuristic,TRUE
percentage_points_midrange2pt,Percentage points midrange2pt.,heuristic,TRUE
percentage_points_off_turnovers,Percentage points off turnovers.,heuristic,TRUE
percentage_points_paint,Percentage points paint.,heuristic,TRUE
percentage_rebounds_defensive,Percentage rebounds defensive.,heuristic,TRUE
percentage_rebounds_offensive,Percentage rebounds offensive.,heuristic,TRUE
percentage_rebounds_total,Percentage rebounds total.,heuristic,TRUE
percentage_steals,Percentage steals.,heuristic,TRUE
percentage_three_pointers_attempted,Number of percentage three pointers attempted.,heuristic,TRUE
percentage_three_pointers_made,Number of percentage three pointers made.,heuristic,TRUE
percentage_total_time_both_on,Percentage total time both on.,heuristic,TRUE
percentage_turnovers,Percentage turnovers.,heuristic,TRUE
percentage_unassisted2pt,Percentage unassisted2pt.,heuristic,TRUE
percentage_unassisted3pt,Percentage unassisted3pt.,heuristic,TRUE
percentage_unassisted_fgm,Percentage unassisted fgm.,heuristic,TRUE
period,Period of the game (1-4 quarters; 5+ for OT).,curated,FALSE
period1_score,Period1 score.,heuristic,TRUE
period2_score,Period2 score.,heuristic,TRUE
period3_score,Period3 score.,heuristic,TRUE
period4_score,Period4 score.,heuristic,TRUE
period_display_value,"Period display label (e.g. '1st Quarter', 'OT').",curated,FALSE
period_number,Numeric period (1-4 for quarters; 5+ for OT).,curated,FALSE
period_seconds_remaining,Seconds remaining in the period.,curated,FALSE
period_type,Period type.,heuristic,TRUE
permalink,Permalink.,heuristic,TRUE
permode,"Per-mode aggregation ('Totals', 'PerGame', 'Per40', 'Per100Possessions', etc.).",curated,FALSE
person1type,Person1type.,heuristic,TRUE
person2type,Person2type.,heuristic,TRUE
person3type,Person3type.,heuristic,TRUE
person_id,Unique player identifier (V3 endpoints).,curated,FALSE
person_ids_filter,Person ids filter.,heuristic,TRUE
pf,Personal fouls.,curated,FALSE
pf_hgt,Pf hgt.,heuristic,TRUE
pf_hgt_rk,Pf hgt rk.,heuristic,TRUE
pf_min_pct,Personal fouls min percentage (0-1 decimal).,heuristic,TRUE
pf_number,Pf number.,heuristic,TRUE
pf_pct,Personal fouls percentage (0-1 decimal).,heuristic,TRUE
pf_pct_d1_avg,Pf pct d1 avg.,heuristic,TRUE
pf_pct_rk,Pf pct rk.,heuristic,TRUE
pf_player_first_name,Personal fouls player first name.,heuristic,TRUE
pf_player_last_name,Personal fouls player last name.,heuristic,TRUE
pf_rk,Pf rk.,heuristic,TRUE
pf_wgt,Pf wgt.,heuristic,TRUE
pf_yr,Pf yr.,heuristic,TRUE
pg_hgt,Pg hgt.,heuristic,TRUE
pg_hgt_rk,Pg hgt rk.,heuristic,TRUE
pg_min_pct,Pg min percentage (0-1 decimal).,heuristic,TRUE
pg_number,Pg number.,heuristic,TRUE
pg_pct,Pg percentage (0-1 decimal).,heuristic,TRUE
pg_pct_d1_avg,Pg pct d1 avg.,heuristic,TRUE
pg_pct_rk,Pg pct rk.,heuristic,TRUE
pg_player_first_name,Pg player first name.,heuristic,TRUE
pg_player_last_name,Pg player last name.,heuristic,TRUE
pg_wgt,Pg wgt.,heuristic,TRUE
pg_yr,Pg yr.,heuristic,TRUE
pick_details,Pick details.,heuristic,TRUE
pick_number,Pick number.,heuristic,TRUE
picked_first_round,Picked first round.,heuristic,TRUE
picked_second_round,Picked second round.,heuristic,TRUE
pie,Player Impact Estimate (0-1).,curated,FALSE
play_id,Unique play identifier within a game.,curated,FALSE
play_type,Play type code.,curated,FALSE
played,Played.,heuristic,TRUE
player,Player.,heuristic,TRUE
player1_id,V2 PBP primary player ID (e.g. shooter / fouler).,curated,FALSE
player1_name,V2 PBP primary player name.,curated,FALSE
player1_team_abbreviation,Player1 team abbreviation.,heuristic,TRUE
player1_team_city,Player1 team city.,heuristic,TRUE
player1_team_id,Team ID of player1.,curated,FALSE
player1_team_nickname,Player1 team nickname.,heuristic,TRUE
player2_id,V2 PBP secondary player ID (e.g. assister / fouled-by).,curated,FALSE
player2_name,V2 PBP secondary player name.,curated,FALSE
player2_team_abbreviation,Player2 team abbreviation.,heuristic,TRUE
player2_team_city,Player2 team city.,heuristic,TRUE
player2_team_id,Team ID of player2.,curated,FALSE
player2_team_nickname,Player2 team nickname.,heuristic,TRUE
player3_id,V2 PBP tertiary player ID (e.g. blocker).,curated,FALSE
player3_name,V2 PBP tertiary player name.,curated,FALSE
player3_team_abbreviation,Player3 team abbreviation.,heuristic,TRUE
player3_team_city,Player3 team city.,heuristic,TRUE
player3_team_id,Team ID of player3.,curated,FALSE
player3_team_nickname,Player3 team nickname.,heuristic,TRUE
player_box,Player box.,heuristic,TRUE
player_efficiency_rating,Player Efficiency Rating.,espn_api,FALSE
player_id,Unique player identifier.,curated,FALSE
player_lateral_speed,Player lateral speed.,heuristic,TRUE
player_name,Player name.,heuristic,TRUE
player_name_i,Player name i.,heuristic,TRUE
player_points,Player points.,heuristic,TRUE
player_rotation,Player rotation.,heuristic,TRUE
player_slug,URL-safe player identifier.,curated,FALSE
player_vertical,Player vertical.,heuristic,TRUE
playerid,Playerid.,heuristic,TRUE
playoff_seed,Playoff seed.,curated,FALSE
playoffseed,Playoffseed.,heuristic,TRUE
plus,Plus.,heuristic,TRUE
plus_minus,Plus/minus point differential while on court.,curated,FALSE
plus_minus_points,Plus/minus point differential while on court.,curated,FALSE
po_round_desc,Po round desc.,heuristic,TRUE
points,Points scored.,curated,FALSE
points_against,Points allowed.,curated,FALSE
points_fast_break,Fast-break points scored.,curated,FALSE
points_from_turnovers,Points from turnovers.,heuristic,TRUE
points_in_paint,Points scored in the paint.,curated,FALSE
points_in_the_paint,Points in the paint.,heuristic,TRUE
points_in_the_paint_attempted,Number of points in the paint attempted.,heuristic,TRUE
points_in_the_paint_made,Number of points in the paint made.,heuristic,TRUE
points_in_the_paint_percentage,Points in the paint percentage (0-1 decimal).,heuristic,TRUE
points_off_turnovers,Points scored off opponent turnovers.,curated,FALSE
points_paint,Points scored in the paint.,curated,FALSE
points_per_game,Points Per Game.,espn_api,FALSE
points_second_chance,Second-chance points scored.,curated,FALSE
points_total,Running total of points scored.,curated,FALSE
pointsagainst,Pointsagainst.,heuristic,TRUE
pointsfor,Pointsfor.,heuristic,TRUE
position,"Listed roster position (G, F, C, etc.).",curated,FALSE
position_abbreviation,Position abbreviation ('G' / 'F' / 'C').,curated,FALSE
position_display_name,Position display name.,heuristic,TRUE
position_id,Unique position identifier.,curated,FALSE
position_leaf,Position leaf.,heuristic,TRUE
position_name,"Listed roster position ('Guard', 'Forward', 'Center').",curated,FALSE
poss,Poss.,heuristic,TRUE
poss_pct,Poss percentage (0-1 decimal).,heuristic,TRUE
poss_pct_rk,Poss pct rk.,heuristic,TRUE
possession_number,Possession number.,heuristic,TRUE
possession_team,Possession team.,heuristic,TRUE
possessions,Possessions used.,curated,FALSE
possible_attempted_charge,Possible attempted charge.,heuristic,TRUE
postponed_status,Postponed status.,heuristic,TRUE
postseason,Postseason.,heuristic,TRUE
power_subscore,Power subscore.,heuristic,TRUE
ppg,Points per game.,curated,FALSE
pre_wp,Pre wp.,heuristic,TRUE
prediction,Prediction.,heuristic,TRUE
previous,Previous.,heuristic,TRUE
priority,Priority value (used for sort order).,curated,FALSE
prospect_app_url,URL for prospect app.,heuristic,TRUE
prospect_birthday,Prospect birthday.,heuristic,TRUE
prospect_country,Prospect country.,heuristic,TRUE
prospect_display_name,Prospect display name.,heuristic,TRUE
prospect_first_name,Prospect first name.,heuristic,TRUE
prospect_height_feet_and_inches,Prospect height feet and inches.,heuristic,TRUE
prospect_height_inches_only,Prospect height inches only.,heuristic,TRUE
prospect_id,Unique identifier for prospect.,heuristic,TRUE
prospect_last_name,Prospect last name.,heuristic,TRUE
prospect_permalink,Prospect permalink.,heuristic,TRUE
prospect_position,Prospect position.,heuristic,TRUE
prospect_school,Prospect school.,heuristic,TRUE
prospect_season,Prospect season.,heuristic,TRUE
prospect_status,Prospect status.,heuristic,TRUE
prospect_trade_details,Prospect trade details.,heuristic,TRUE
prospect_type,Prospect type.,heuristic,TRUE
prospect_weight_lbs,Prospect weight lbs.,heuristic,TRUE
provider_id,Unique identifier for provider.,heuristic,TRUE
provider_name,Provider name.,heuristic,TRUE
provider_priority,Provider priority.,heuristic,TRUE
pt_available,Pt available.,heuristic,TRUE
pt_xyz_available,Pt xyz available.,heuristic,TRUE
pta,Pta.,heuristic,TRUE
pts,Points scored.,curated,FALSE
pts_bench,Points scored by the bench.,curated,FALSE
pts_off_tov,Points scored off opponent turnovers.,curated,FALSE
pts_paint,Points scored in the paint.,curated,FALSE
pts_rk,Pts rk.,heuristic,TRUE
published,Publication timestamp (ISO 8601).,curated,FALSE
q1,Q1.,heuristic,TRUE
q2,Q2.,heuristic,TRUE
q3,Q3.,heuristic,TRUE
q4,Q4.,heuristic,TRUE
qtr,Quarter (1-4) or OT period (5+).,curated,FALSE
qualifiers,Qualifiers.,heuristic,TRUE
r1,R1.,heuristic,TRUE
rank,Rank.,heuristic,TRUE
ranking,Ranking position.,curated,FALSE
rating,Rating.,espn_api,FALSE
raw_d,Raw d.,heuristic,TRUE
raw_d_rk,Raw d rk.,heuristic,TRUE
raw_o,Raw o.,heuristic,TRUE
raw_o_rk,Raw o rk.,heuristic,TRUE
raw_t,Raw t.,heuristic,TRUE
raw_t_rk,Raw t rk.,heuristic,TRUE
reason,Reason.,heuristic,TRUE
reb,Total rebounds.,curated,FALSE
reb_pct,Total rebound percentage (0-1).,curated,FALSE
rebound_chances_defensive,Rebound chances defensive.,heuristic,TRUE
rebound_chances_offensive,Rebound chances offensive.,heuristic,TRUE
rebound_chances_total,Rebound chances total.,heuristic,TRUE
rebound_defensive_total,Rebound defensive total.,heuristic,TRUE
rebound_offensive_total,Rebound offensive total.,heuristic,TRUE
rebound_percentage,Total rebound percentage (0-1).,curated,FALSE
rebound_total,Rebound total.,heuristic,TRUE
rebounder_name,Rebounder name.,curated,FALSE
rebounds,Total rebounds.,curated,FALSE
rebounds_defensive,Defensive rebounds.,curated,FALSE
rebounds_offensive,Offensive rebounds.,curated,FALSE
rebounds_per_game,Rebounds Per Game.,espn_api,FALSE
rebounds_personal,Rebounds personal.,heuristic,TRUE
rebounds_team,Rebounds team.,heuristic,TRUE
rebounds_team_defensive,Rebounds team defensive.,heuristic,TRUE
rebounds_team_offensive,Rebounds team offensive.,heuristic,TRUE
rebounds_total,Total rebounds.,curated,FALSE
recency_order,Recency order.,heuristic,TRUE
recent,Recent.,heuristic,TRUE
record,Record string (e.g. '12-4').,curated,FALSE
record_away,Away win-loss record.,curated,FALSE
record_conference,Conference win-loss record.,curated,FALSE
record_division,Division win-loss record.,curated,FALSE
record_home,Home win-loss record.,curated,FALSE
record_overall,Overall win-loss record.,curated,FALSE
record_summary,Win-loss record summary string.,curated,FALSE
records,Records.,heuristic,TRUE
ref_rank,League/season rank for ref.,heuristic,TRUE
ref_rating,Ref rating.,heuristic,TRUE
referee_name,Referee name.,heuristic,TRUE
reg_season_champ,Reg season champ.,heuristic,TRUE
region,Region label.,curated,FALSE
region_id,Unique identifier for region.,heuristic,TRUE
regulation_periods,Regulation periods.,heuristic,TRUE
result,Result.,heuristic,TRUE
reverse_dunk,Reverse dunk.,heuristic,TRUE
rk,Rk.,heuristic,TRUE
rk_chg,Rk chg.,heuristic,TRUE
road,Road.,heuristic,TRUE
road_avgpointsagainst,Road avgpointsagainst.,heuristic,TRUE
road_avgpointsfor,Road avgpointsfor.,heuristic,TRUE
road_gamesbehind,Road gamesbehind.,heuristic,TRUE
road_leaguewinpercent,Road leaguewinpercent.,heuristic,TRUE
road_losses,Road losses.,heuristic,TRUE
road_playoffseed,Road playoffseed.,heuristic,TRUE
